1679 1693    461
501 1001    31 36 376
370 1181 1470    31 36 348
236 792 1181    31 36 301
612 942 1001    31 36 279
370 942    31 36 152
942    31 36 152 279
411 612 913 1001    31 36 139
370 612 916    31 36 93
196 269 792 947 1181 1228    31 36 87
792 1181    31 36 87 301
196 405 612 913 1470    31 36 86
1181 1228 1429    31 36 82
269 370 392 501 913 947 1397 1470    31 36 75
71 196 392 405 501 913    31 36 71
392 501 913    31 36 71 75
196 392 612 913 1001 1228 1627    31 36 66
612 913 1001 1627    31 36 66 278
612 913 1001    31 36 66 139 278
612 1001    31 36 66 139 278 279 386
71 399    31 36 59
8 269 913    31 36 54
71 196 269 411 612 913 1245 1429 1883    31 36 43
392 405 411 913 1181 1440 1883    31 36 38
20 71 605 736 1127 1578 1634    31 35
736 1578 1634    31 35 99
736 1127 1578    31 35 93
736 1127    31 35 93 156 388
41 71 86 405 913 935 1032 1104 1181 1228 1245 1440 1470 1634 1861    31 34
1181 1228 1634    31 34 87
1032 1228 1470 1861    31 34 61
1032 1470 1861    31 34 61 216
41 71 913 1245 1634    31 34 43
41 405 913 1181 1440 1634    31 34 38
41 913 1634    31 34 38 43
71 405 913 935 1181 1228 1245 1440 1470    31 34 36
1181 1470    31 34 36 348
1181 1228    31 34 36 82 87
405 913 1181 1440    31 34 36 38
68 392 1228 1236 1429    31 32
1236    31 32 148
2 44 76 203 216 222 258 274 418 659 672 796 872 959 973 992 995 1002 1025 1075 1152 1228 1229 1237 1242 1362 1445 1504 1587 1634 1654 1708 1713 1807 1839    30
659 1075    30 298
973 1504    30 241
1025 1075 1228 1839    30 209
992 1634    30 145
216 1242    30 100
1237 1362    30 93
216 1228 1504    30 82
222 274 992 1504    30 63
2 1075    30 54
1075    30 54 209 298 402
2 216 1229 1504 1634    30 38
216 1504    30 38 82
216    30 38 82 100 233
2 44 274 672 973 992 1152 1228    30 36
44 274    30 36 166
973 992    30 36 65
274 992    30 36 63
992    30 36 63 65 145 424
2 76 274 973 1228 1634 1839    30 34
1228 1839    30 34 209
2 1634 1839    30 34 43
659 1002 1228 1634    30 31
2 4 14 46 70 87 104 140 182 221 249 296 346 451 559 574 588 608 612 662 673 684 755 776 826 877 903 908 923 927 947 966 973 1055 1058 1061 1062 1079 1090 1106 1128 1148 1165 1166 1168 1181 1196 1203 1210 1232 1250 1258 1298 1372 1419 1421 1471 1476 1483 1515 1527 1541 1570 1595 1604 1605 1623 1634 1677 1720 1733 1782 1808 1850 1860 1896 1897    29
612 1372    29 386
451 1897    29 332
451 574 1372 1476 1527    29 312
612 966 1128    29 279
249 612 908 973 1128 1782    29 278
612 1128    29 278 279
451 588 1165 1196    29 264
973 1079    29 239
1258 1515 1634 1850 1896    29 145
296 612 1079 1483 1677    29 139
903    29 106
249 559 947 1058 1181 1210 1232 1421 1634 1733    29 87
249 612 973 1604 1634    29 86
1128 1181 1476 1720    29 82
249 608 662 776 947 973 1604    29 75
1062 1166 1850    29 67
4 221 451 612 662 673 1421 1527 1595    29 66
4 973 1062 1372 1476 1570 1850    29 65
1372 1476    29 65 243 312
46 70 87 451 776 826 908 923 1168 1232 1258 1419 1605    29 64
87 908 1419    29 64 226
87 1148 1250 1515    29 62
2 221 608 1196 1897    29 58
2 46 87 612 755 1196 1595 1634    29 43
2 662 673 966 1079 1128 1181 1196 1604 1634 1677    29 38
1079 1677    29 38 139
1079    29 38 139 146 239 376
1128 1181    29 38 82
2 4 14 46 140 182 249 296 451 559 574 588 608 612 684 755 776 826 927 947 966 973 1058 1061 1062 1090 1148 1168 1181 1196 1203 1210 1250 1298 1471 1476 1515 1527 1541 1570 1604 1677 1720 1782 1850 1860 1896    29 36
451 574 1476 1527    29 36 312
1541    29 36 308
612 966    29 36 279
249 612 973 1782    29 36 278
1515 1850 1896    29 36 145
296 612 1677    29 36 139
612 755 1720    29 36 126
249 559 947 1058 1181 1210    29 36 87
249 612 973 1604    29 36 86
249 612 973    29 36 86 278
1181 1476 1720    29 36 82
249 608 776 947 973 1604    29 36 75
4 296 684 1062 1782    29 36 68
4 451 612 1527    29 36 66
4 973 1062 1476 1570 1850    29 36 65
4 1062    29 36 65 68
1062 1850    29 36 65 67
1062    29 36 65 67 68
1148 1250 1515    29 36 62
2 608 1196    29 36 58
608    29 36 58 75
2 46 612 755 1196    29 36 43
2 966 1181 1196 1604 1677    29 36 38
2 221 249 296 346 451 559 588 673 755 973 1106 1148 1181 1196 1203 1419 1527 1604 1605 1634 1720    29 34
346 451 1527    29 34 266
249 559 1181 1634    29 34 87
451 1419 1605    29 34 64
2 673 1181 1196 1604 1634    29 34 38
2 249 296 451 559 588 755 973 1148 1181 1196 1203 1527 1604 1720    29 34 36
451 588 1196    29 34 36 264
249 559 1181    29 34 36 87
1181 1720    29 34 36 82
1148    29 34 36 62
2 1181 1196 1604    29 34 36 38
1181 1604    29 34 36 38 348
87 612 947 1181 1471 1634    29 31
947 1181 1634    29 31 87
87 612 1634    29 31 43
612 1634    29 31 43 86
612 947 1181 1471    29 31 36
612 947    29 31 36 350
947 1181    29 31 36 87
1181 1634    29 31 34 38 87 301
1181    29 31 34 36 38 82 87 147 249 301 348 443 444
2 391 860 861 931 1058 1065 1324 1387 1568    28
1324 1568    28 325
1324    28 241 325
391 860 1058    28 172
391 860 931    28 75
391 860    28 75 172
2 391 1568    28 38
2 391 931    28 34
84 345 391 528 591 640 725 913 1081 1127 1152 1196 1281 1284 1313 1335 1426 1451 1453 1500 1517 1549 1573 1576 1594 1616 1625 1631 1657 1660 1680 1711 1726 1748 1749 1767 1789 1818 1865 1938 1943 1944    27
1726    27 437
591 1500 1616 1625 1748 1865    27 280
591 725 913 1081 1127 1152 1284 1335 1426 1657 1680 1711 1865    27 278
725 913 1127 1426 1594    27 258
725 913 1127 1426    27 258 278
1081 1426    27 241 278
1426    27 241 258 278 422
1573 1576    27 226
84 1127    27 221
591 1127 1616 1625 1789    27 192
591 1616 1625    27 192 280
391 1127 1576    27 172
391 1081 1127 1196 1657    27 157
391 1517 1576 1594 1660    27 123
391 725 913 1284 1576    27 75
391 1576    27 75 82 123 172 209
391 725 913 1127 1281 1284 1451    27 66
391 1127 1281 1451    27 66 156
391 725 913 1284    27 66 75
391 1573 1944    27 64 99
345 1196 1594    27 63
391 591 725 1281 1284 1573    27 61
391 725 1281 1284    27 61 66
391 725 1284    27 61 66 75
391 725    27 61 66 75 84
391 1573    27 61 64 99
1573    27 61 64 99 226
391 591 913 1196 1284    27 43
391 591 1284    27 43 61
1335 1680    27 39 278
391 913 1081 1196 1281 1284 1594 1657    27 38
913 1594    27 38 258
391 1081 1196 1657    27 38 157
391 1594    27 38 123
391 913 1281 1284    27 38 66
1196 1594    27 38 63
1594    27 38 63 123 258 402
391 1281 1284    27 38 61 66
391 1281    27 38 61 66 156
391 913 1196 1284    27 38 43
391 913 1284    27 38 43 66 75
725 913 1081 1152 1196 1313 1576    27 36
345 1127 1313 1451 1680    27 35
1127 1451    27 35 66 156
1451    27 35 66 156 203
391 591 913 1196 1767    27 34
391 591 913 1196    27 34 43
391 591    27 34 43 61 216
391 913 1196    27 34 38 43
391 1196    27 34 38 43 157
2 601 1748    26
601 1748    26 280
601    26 197 280 324
2 10 87 144 248 269 294 330 405 423 445 485 527 585 758 846 909 972 998 1044 1086 1128 1228 1314 1375 1478 1529 1532 1545 1553 1613 1658 1689 1775    25
269 445 1529 1658    25 130
423 1128 1228    25 82
269 1228 1529 1613    25 81
269 1529    25 81 130
1529    25 81 130 150
1545    25 72
294 445 998 1228    25 61
2 405 1128 1689    25 38
2 269 405 445 585 998 1228 1375 1553    25 36
445 998 1228    25 36 61
445 998    25 36 61 115
2 1553    25 36 59
2 10 405 758 972 998 1044 1228    25 34
2 405 998 1228    25 34 36
998 1228    25 34 36 61
998    25 34 36 61 115 216
2 22 42 52 67 120 134 178 219 221 243 262 295 308 310 328 334 345 379 385 413 433 471 658 693 701 869 873 905 923 925 958 968 971 996 999 1014 1052 1095 1097 1116 1127 1171 1230 1255 1313 1367 1382 1509 1511 1515 1578 1600 1634 1701 1710 1776 1829 1863 1867 1877 1899 1907 1926 1930 1931    24
1578 1701    24 363
999 1127    24 192 278
67 178 328 873 968 999 1097 1313 1515 1867    24 184
873 999    24 184 280
869 1014 1127 1634 1701    24 172
42 873 968 996 1127 1255 1509 1776 1829 1877 1899 1931    24 156
1255    24 156 333 371
67 243 968 1127 1515 1634 1776    24 145
120 328 413 693 905 923 1171 1926    24 144
22 219 221 968 1127 1367 1578    24 66
67 219 334 345 873 925 996 1097 1578    24 63
996 1578    24 63 368
67 873 1097    24 63 184
1097    24 63 184 305
873 996    24 63 156
2 219 295 1014 1127 1515 1863    24 54
2 52 67 968 999 1578 1634 1930    24 38
67 968 999    24 38 184
42 295 999 1014    24 37
295 1014    24 37 54
999    24 37 38 184 192 278 279 280 364
2 52 379 385 958 996 1313 1515 1776    24 36
996 1776    24 36 156
52 67 134 262 295 308 310 328 345 385 413 693 905 923 968 971 1116 1127 1171 1230 1313 1509 1515 1578 1634 1776 1863 1867 1877 1926 1931    24 35
67 328 968 1313 1515 1867    24 35 184
968 1127 1509 1776 1877 1931    24 35 156
328 413 693 905 923 1171 1926    24 35 144
295 1127 1515 1863    24 35 54
52 385 1313 1515 1776    24 35 36
1313 1515    24 35 36 184
345 1127 1313    24 27 35
1313    24 27 35 36 184 378
2 268 273 284 378 430 658 672 696 729 849 939 974 1028 1049 1059 1061 1096 1153 1227 1253 1304 1307 1323 1373 1438 1457 1721 1838    22
939 1227 1304    22 312
1028 1049    22 156
696 1049    22 66
2 672 939 1028 1061 1096 1304 1307 1323 1438    22 36
939 1304    22 36 312
1438    22 36 63
2 1028 1304 1323    22 36 43
1304    22 36 43 200 268 284 312 439 449
1323    22 36 43 65
2 284 1028    22 34
2 1028    22 34 36 43
1028    22 34 36 43 156 306
2 672    22 30 36
672    22 30 36 142
2 658    22 24
658    22 24 390
2 70 765 803 1259 1470 1578 1677    21
765 1578 1677    21 139
2 765 1259 1578    21 43
2 765 803 1259 1470 1677    21 36
765 1677    21 36 139
2 765 1259    21 36 43
2 765 1470    21 34 36
2 52 96 150 156 215 256 261 270 328 335 454 521 557 593 709 802 854 1189 1372 1380 1486 1570 1591 1631 1646 1694 1868 1899 1926 1928 1933    20
261 328 557 1372    20 312
150 454 557    20 252
52 854 1694    20 180
1694    20 180 249
52 156    20 139
52 802    20 105
96 150 156 261 270 454 593 1189 1372 1380 1570 1591 1631 1646 1933    20 65
261 1372    20 65 312
1372 1591 1933    20 65 243
270 1380 1631    20 65 68
96 150 156 270 454 593 1646    20 65 67
150 454    20 65 67 252
156    20 65 67 137 139 253
454    20 65 66 67 252
335 854    20 63
335    20 61 63 308
2 52 270 521 557 709 854 1570 1868 1933    20 36
270 1570 1933    20 36 65
52 328 854 1926    20 35
2 1372 1570    20 29
1372 1570    20 29 65
1372    20 29 65 243 312 386
2 52 328 1899 1926    20 24
52 328 1926    20 24 35
328 1926    20 24 35 144
18 45 141 215 219 365 370 901 969 1209 1280 1288 1504 1515 1578 1744    19
1280    19 396
1209    19 299
215 219 901 1288 1504    19 241
45    19 123 133
219 901 1504    19 82 241
141    19 45
901 1504 1578 1744    19 38
901 1504    19 38 82 241
2 50 80 82 97 106 116 118 176 248 251 263 270 279 294 391 436 475 613 644 673 746 822 841 844 1059 1110 1197 1203 1228 1299 1303 1351 1356 1361 1367 1373 1405 1423 1440 1446 1753    18
176 263 391    18 240
391 1228 1299    18 209
50 1373    18 176
50 1228    18 175
50    18 174 175 176
391 746    18 172
80 391    18 84
391 644 1299    18 75
248 263 279 391 475 673 1228 1367    18 66
475    18 66 136 287
116 248 391    18 62
248 391    18 62 66
118 176 294 391 673 1228    18 61
176 391    18 61 240
2 391 1299    18 43
391 1299    18 43 75 209
2 116 270 279 644 1203 1228 1299 1440    18 36
2 279 391 673 1110 1203 1228 1440    18 34
391 1203 1228    18 34 156
391 1203    18 34 155 156
279 391 673 1228    18 34 66
391 673 1228    18 34 61 66
2 391 673 1440    18 34 38
391 673    18 34 38 61 66
2 279 1203 1228 1440    18 34 36
2 1440    18 34 36 38
1228 1440    18 31 34 36
1440    18 31 34 36 38
2 1367    18 24
1367    18 24 66
2 18 43 80 87 190 269 279 307 328 372 392 403 425 444 527 588 643 645 700 736 773 787 914 940 968 990 1001 1018 1059 1091 1106 1172 1219 1343 1578 1718 1743 1856 1923    17
328 1219 1578    17 312
307 328    17 284
392 425 1091 1578    17 232
736 773 968    17 156
1856    17 142
425 773 1001 1578    17 139
425 1578    17 139 232
18 279 425 1091    17 97
87 279 736 1578    17 93
18 279 392 968 1001 1578 1743    17 66
87 279 773 1578 1743    17 64
279 1578 1743    17 64 66
1578 1743    17 64 66 90
87 1001 1091 1743    17 62
1001 1743    17 62 66
87 1743    17 62 64
1743    17 62 64 66 90 216
392 444 968    17 61
2 269 279 392 425 588 700 1001 1091    17 36
392 425 1091    17 36 232
425 1001    17 36 139
279 425 1091    17 36 97
425 1091    17 36 97 232
43 328 736 968 1578    17 35
736 968    17 35 156
2 279 425 588 1106 1923    17 34
2 279 425 588    17 34 36
279 425    17 34 36 97
18 87 269 392 736 1001 1172 1578    17 31
87 736 1578    17 31 93
736 1578    17 31 35 93 99 300
736    17 31 35 93 99 156 249 300 388
2 87 588 1106    17 29
2 588 1106    17 29 34
2 328 968 1578    17 24
328 968 1578    17 24 35
328 1578    17 24 35 312
328 968    17 24 35 184
2 328    17 20 24
328    17 20 24 35 144 184 284 312
2 19 75 102 135 255 263 765 840 850 958 996 1061 1219 1231 1473 1700 1772 1806 1874 1875 1946    15
850 996 1874    15 156
1772    15 145
1806    15 142
263 850 1874    15 66
850 1874    15 66 156
840 996    15 63
1874    15 61 66 156
2 102 765    15 58
2 102    15 38 58
2 765 958 996 1061    15 36
75 765    15 35
2 958 996    15 24 36
1 26 196 215 219 295 310 605 1061 1515 1572    13
26 219 1572    13 82
26 219    13 75 82
26 196 1061 1515    13 36
295 310 605 1515    13 35
26    13 34 36 75 82
219 295 310 1515    13 24
219 295 1515    13 24 54
295 310 1515    13 24 35
295 1515    13 24 35 54
295    13 24 35 37 54
1 3 5 13 18 21 32 66 67 88 124 132 176 196 249 269 317 341 346 399 424 449 495 501 503 614 637 639 667 692 784 787 820 828 849 853 860 874 931 933 947 983 996 1005 1058 1061 1150 1160 1199 1220 1228 1299 1355 1391 1430 1465 1493 1571 1602 1611 1644 1647 1665 1671 1740 1765 1840 1861 1870 1941    12
88 1602    12 230
874    12 168
341 503    12 158
21 66 176 503    12 110
196 1571    12 99
18 341 1861    12 97
18 176 196 249 269 503 614 667 828 860 947 1058 1228 1465    12 87
828 1465    12 87 301
13 196 249 503 1299    12 86
67 249 269 501 860 931 947 1299 1840    12 75
5 66 88 196 249 501    12 71
132    12 68 215 245
18 196 692 1228 1840 1861    12 66
3 32 67 449 996    12 63
176 1228 1644 1861    12 61
1602    12 50 230
341 692 1571    12 39
1571    12 39 99
692    12 39 66
13 67 637 853    12 38
3 13 196 249 269 341 399 424 449 501 614 828 860 931 947 996 1058 1061 1228 1299 1840    12 36
996 1228    12 36 156
196 249 269 614 828 860 947 1058 1228    12 36 87
13 196 249 1299    12 36 86
249 269 501 860 931 947 1299 1840    12 36 75
501 1840    12 36 75 376
196 249 501    12 36 71
249 501    12 36 71 75
3 449 996    12 36 63
449 996    12 36 63 368
3 13 341    12 36 62
399 931    12 36 59
341    12 36 39 62 97 146 158
13 249 346 667 931 1228 1430 1611 1665 1671 1840 1861    12 34
13 249 931 1228 1840    12 34 36
13 249    12 34 36 86
5 18 88 196 269 399 501 947 1228 1861    12 31
5 88 196 501    12 31 71
5 88    12 31 71 72 73
5    12 31 71 72 73 74
196 269 399 501 947 1228    12 31 36
269 501 947    12 31 36 75
196 501    12 31 36 71
501    12 31 36 71 75 376
399    12 31 36 59 136
249 346 947 1058 1061    12 29
67 996    12 24 63
18 269 787    12 17
996 1061    12 15 36
996    12 15 24 36 63 156 368
1 12 14 15 21 36 37 46 48 49 61 64 71 74 87 88 90 92 109 134 155 196 219 223 252 269 279 290 347 362 373 386 395 411 451 570 595 602 612 653 654 662 671 680 690 709 745 755 799 911 913 916 939 958 964 969 991 1011 1012 1016 1044 1061 1156 1166 1182 1196 1229 1233 1277 1298 1330 1378 1460 1470 1504 1512 1546 1557 1575 1578 1619 1642 1686 1692 1704 1729 1758 1871 1872 1916    11
680 1578 1872    11 363
570    11 321
612 1016    11 279
219 1012 1504    11 241
71 155 219 269    11 209
671 680 1156 1378 1512    11 172
411 612 671 913 958 1182 1578    11 139
1277 1642    11 136
269 709 1504    11 130
21 958    11 111
21 49 252 279 1156 1512    11 110
1156 1512    11 110 172
15 87 279 612 916 1233 1578    11 93
15 671 991 1233 1578 1758    11 91
12 196 219 269 662 991    11 84
15 219 290 964 1504    11 82
12 15 219 269 602 662 913 991 1044 1470    11 75
12 219 269 662 991    11 75 84
219 1166    11 67
196 219 279 362 451 612 662 911 913 969 991 1578    11 66
612 913 969    11 66 278
279 612 1578    11 66 93
196 219 662 991    11 66 84
219 662 913 991    11 66 75
219 662 991    11 66 75 84
37 46 87 196 219 279 411 451 1378 1578    11 64
15 48 219 991 1182 1196 1233 1504 1578 1758    11 63
15 991 1233 1578 1758    11 63 91
15 219 1504    11 63 82
1016 1460 1470 1512    11 61
1512    11 61 110 172
90 395    11 57
49 61 219 269 362 395 709 755 913 1011 1196 1233 1277    11 54
155 709 1578    11 48
12 15 46 48 61 71 87 88 196 219 269 362 411 612 653 755 913 991 1011 1196 1578 1692    11 43
612 755 1578    11 43 126
15 87 612 1578    11 43 93
12 196 219 269 991    11 43 84
12 15 219 269 913 991    11 43 75
12 219 269 991    11 43 75 84
196 219 362 612 913 991 1578    11 43 66
196 219 991    11 43 66 84
219 913 991    11 43 66 75
15 48 219 991 1196 1578    11 43 63
15 991 1578    11 43 63 91
15 219 991    11 43 63 75
219 991 1578    11 43 63 66
991 1578    11 43 63 66 91
219 991    11 43 63 66 75 84
252 373 395 411 602 662 671 709 745 799 913 964 1156 1196 1229 1277 1504 1575 1578 1619    11 38
709 1504    11 38 130
252 1156    11 38 110
964 1504    11 38 82
1196 1504 1578    11 38 63
395 709 913 1196 1277    11 38 54
14 37 71 88 109 347 755 1011 1196 1233 1277 1460 1546    11 37
12 14 46 64 71 196 269 279 411 451 595 602 612 671 709 755 913 916 939 958 991 1012 1061 1156 1182 1196 1298 1470 1872    11 36
958 1156    11 36 302
913 958 991    11 36 258
411 612 671 913 958 1182    11 36 139
279 612 916    11 36 93
671 991    11 36 91
196 612 709 913 1470    11 36 86
12 269 602 913 991 1470    11 36 75
196 279 451 612 913 991    11 36 66
991 1182 1196    11 36 63
12 46 71 196 269 411 612 755 913 991 1196    11 36 43
12 196 269 991    11 36 43 84
12 269 913 991    11 36 43 75
12 269 991    11 36 43 75 84
196 612 913 991    11 36 43 66
196 991    11 36 43 66 84
411 602 671 709 913 1156 1196    11 36 38
671 1156    11 36 38 172
71 134 451 671 1578 1916    11 35
15 71 74 109 155 223 279 347 451 602 755 913 991 1016 1044 1156 1196 1470    11 34
223 602 1156    11 34 295
71 155    11 34 209
155 279    11 34 96
15 602 913 991 1044 1470    11 34 75
155    11 34 48 96 209
15 71 755 913 991 1196    11 34 43
15 913 991    11 34 43 75
15 991 1196    11 34 43 63
15 991    11 34 43 63 75 91
71 279 451 602 755 913 991 1156 1196 1470    11 34 36
279 1156    11 34 36 110
602 913 991 1470    11 34 36 75
279 451 913 991    11 34 36 66
71 755 913 991 1196    11 34 36 43
913 991    11 34 36 43 66 75 258
991 1196    11 34 36 43 63
991    11 34 36 43 63 66 75 84 91 258
602 913 1156 1196    11 34 36 38
602 1156    11 34 36 38 295
1156    11 34 36 38 110 138 172 295 302
64 71 87 88 92 196 269 411 612 913 916 1470 1578    11 31
87 612 916 1578    11 31 93
71 87 88 196 269 411 612 913 1578    11 31 43
411 612 913 1578    11 31 43 139
87 612 1578    11 31 43 93
196 612 913 1578    11 31 43 66
612 913 1578    11 31 43 66 139
612 1578    11 31 43 66 93 126 139
64 71 196 269 411 612 913 916 1470    11 31 36
612 916    11 31 36 93
196 612 913 1470    11 31 36 86
71 196 269 411 612 913    11 31 36 43
411 612 913    11 31 36 43 139
1229 1504    11 30 38
14 46 87 451 612 662 755 1061 1166 1196 1298    11 29
1166    11 29 67
451 612 662    11 29 66
46 87 612 755 1196    11 29 43
14 46 451 612 755 1061 1196 1298    11 29 36
451 612    11 29 36 66
46 612 755 1196    11 29 36 43
612 755    11 29 36 43 126
134 219 958 1578    11 24
134 1578    11 24 35
219 969 1504 1578    11 19
219 1504 1578    11 19 63
219 1504    11 19 63 82 241
1504 1578    11 19 38 63
1504    11 19 30 38 63 82 130 241
1 21 88 196 269 1061    11 12
1 2 6 8 11 12 13 16 18 20 27 29 31 33 34 35 43 46 48 49 51 52 54 56 57 60 61 69 70 71 76 78 85 87 88 105 154 158 171 185 196 219 223 252 269 277 279 303 305 337 352 365 381 391 395 411 412 422 429 439 457 465 519 528 592 595 636 649 650 651 671 690 708 709 745 747 762 765 766 767 778 795 800 827 891 958 1039 1070 1078 1085 1114 1117 1120 1127 1128 1172 1176 1178 1182 1184 1229 1233 1243 1261 1279 1284 1292 1301 1342 1381 1402 1404 1422 1429 1434 1479 1511 1515 1575 1578 1608 1634 1682 1687 1704 1722 1729 1732 1737 1744 1826 1842 1849 1861 1888 1897 1916 1930    10
592    10 383
1578 1897    10 332
279 365 391 1842    10 326
1127 1128 1284 1744    10 278
352 649 1085 1233 1578 1732    10 266
252 391 595    10 248
219 800 1422    10 241
391 795 1182    10 240
87 439 595 1229 1511    10 228
391 1078 1722 1861    10 216
71 219 269 391 1078 1732    10 209
52 57 196 269 411 649 891    10 180
649    10 180 266
391 671 1127 1479 1634    10 172
279 391 439 958 1127 1182 1422 1578 1634    10 157
391 1127 1634    10 157 172
33 56 391 439    10 146
269 337 1634    10 143
31 52 337 411 429 439 671 708 765 958 1182 1578    10 139
439 958 1182 1578    10 139 157
269 381 709 1422 1511 1737    10 130
1422 1511    10 130 150
18 56 391 1078 1429    10 106
52 54 196 391 636 767 1233 1515 1578 1634    10 99
16 18 105 279 411 528 1127 1182 1284 1861    10 97
16 279 391 1634    10 96
16 20 48 1578 1826    10 95
52 87 279 391 1078 1127 1233 1284 1578 1861    10 93
391 1078 1861    10 93 216
391 1078    10 93 106 209 216
52 391 1233 1578    10 93 99
337 1515 1578    10 90
13 196 709 795 1634    10 86
12 29 57 196 219 269 391 795 1511    10 84
269 1511    10 84 130
12 54 1515 1634 1897    10 83
11 16 85 219 391 412 891 1128 1381 1429    10 82
6 12 16 54 219 269 391 1284 1292    10 75
54 391    10 75 99
6 8 12 56 87 88    10 73
60 88 1184    10 72
71 87 88 196 767 1744    10 71
196 767    10 71 99
158 219 269 391 1729    10 69
11 18 35 51 196 219 279 391 439 636 1127 1284 1578 1826 1861    10 66
279 391 439 1127 1578    10 66 157
391 1127 1826    10 66 156
279 391 1127 1284 1578 1861    10 66 93
279 391 1127 1578    10 66 93 157
31 46 70 87 185 196 219 279 391 411 439 636 1578    10 64
31 411 439 1578    10 64 139
87 279 391 1578    10 64 93
196 219 279 391 439 636 1578    10 64 66
279 391 439 1578    10 64 66 157
391 439    10 64 66 146 157
439 1578    10 64 66 139 157
196 391 636 1578    10 64 66 99
279 391 1578    10 64 66 93 157
48 57 219 429 1182 1233 1243 1578 1608    10 63
13 57 87 219 391 411 1182 1515    10 62
20 57 391 1261 1284 1826 1861    10 61
20 1826    10 61 95
391 1284 1826 1861    10 61 66
391 1826    10 61 66 156
391 1284 1861    10 61 66 93
2 439 765 1722 1861 1897    10 58
439 765    10 58 139
2 20    10 56
2 8 31 49 61 219 269 305 395 708 709 1085 1114 1127 1233 1284 1422 1515    10 54
1127 1422    10 54 157
31 708    10 54 139
269 709 1422    10 54 130
2 11 12 16 18 27 31 34 46 48 56 57 61 69 71 85 87 88 171 196 219 269 303 365 391 411 765 1279 1284 1429 1578 1608 1634 1842 1930    10 43
365 391 1842    10 43 326
31 411 765 1578    10 43 139
18 56 391 1429    10 43 106
18 411 765    10 43 103
196 391 1578 1634    10 43 99
16 391 1634    10 43 96
87 391 1284 1578    10 43 93
12 57 196 219 269 391    10 43 84
11 16 85 219 391 1429    10 43 82
391 1429    10 43 82 106
12 16 219 269 391 1284    10 43 75
12 219 269 391    10 43 75 84
16 219 391    10 43 75 82
16 391    10 43 75 82 96
12 56 87 88    10 43 73
11 18 196 219 391 1284 1578    10 43 66
11 219 391    10 43 66 82
219 391 1284    10 43 66 75
31 46 87 196 219 391 411 1578    10 43 64
87 391 1578    10 43 64 93
196 219 391 1578    10 43 64 66
196 391 1578    10 43 64 66 99
48 57 219 1578 1608    10 43 63
57 87 219 391 411    10 43 62
87 219 391 411    10 43 62 64
57 391 1284    10 43 61
2 13 27 31 52 60 252 277 303 305 337 391 395 411 412 429 465 636 671 709 745 767 795 1070 1128 1178 1184 1229 1284 1381 1434 1575 1578 1634 1682 1744 1930    10 38
1128 1284 1744    10 38 278
252 391    10 38 248
391 1229    10 38 222
391 671 1634    10 38 172
31 52 337 411 429 671 1578    10 38 139
52 391 636 767 1578 1634    10 38 99
52 391 1284 1578    10 38 93
52 391 1578    10 38 93 99
52 391    10 38 93 99 123
337 1578    10 38 90 139
13 709 795 1634    10 38 86
391 412 1128 1381    10 38 82
412    10 38 82 134
60 1184    10 38 72
767 1744    10 38 71
391 636 1284 1578    10 38 66
31 391 411 636 1578    10 38 64
391 636 1578    10 38 64 66 99
13 391 411    10 38 62
2 31 305 395 709 1284    10 38 54
2 395    10 38 54 57
2 27 31 303 391 411 1284 1578 1634 1930    10 38 43
391 1578 1634    10 38 43 99 157
391 1284 1578    10 38 43 66 93
31 391 411 1578    10 38 43 64
391 1578    10 38 43 64 66 93 99 157
391 411    10 38 43 62 64
13 27 70 71 88 528 1233    10 37
2 8 12 13 27 46 52 71 158 185 196 269 279 337 411 429 595 636 671 709 765 795 958 1182 1429 1515 1732    10 36
71 269 1732    10 36 209
1732    10 36 209 266
269 337    10 36 143
52 337 411 429 671 765 958 1182    10 36 139
52 196 636 1515    10 36 99
337 1515    10 36 90
13 196 709 795    10 36 86
8 12    10 36 73
158 269    10 36 69
46 185 196 279 411 636    10 36 64
196 279 636    10 36 64 66
196 636    10 36 64 66 99
13 411 1182 1515    10 36 62
2 8 269 709 1515    10 36 54
2 12 27 46 71 196 269 411 765 1429    10 36 43
411 765    10 36 43 103 120 139
2 13 27 52 337 411 429 636 671 709 795    10 36 38
52 337 411 429 671    10 36 38 139
52 636    10 36 38 99
13 709 795    10 36 38 86
411 636    10 36 38 64
13 411    10 36 38 62
13 27 71    10 36 37
13 27    10 36 37 38
20 29 43 52 71 303 671 765 767 1127 1515 1578 1634 1888 1916    10 35
52 671 765 1578    10 35 139
52 767 1515 1578 1634    10 35 99
71 767    10 35 71
71 303 765 1578 1634    10 35 43
52 303 671 767 1578 1634    10 35 38
52 767 1578 1634    10 35 38 99
767    10 35 38 71 99
52 71 671 765 1515    10 35 36
765 1515    10 35 36 184
52 671 765    10 35 36 139
2 6 13 56 71 76 223 279 337 391 429 636 765 795 800 1292 1342 1634 1744 1861    10 34
800    10 34 241
279 391 1634    10 34 96 157
6 391 1292    10 34 75
6 56    10 34 73
279 391 636 1861    10 34 66
279 391 636    10 34 64 66
2 765 1861    10 34 58
2 56 71 391 765 1634    10 34 43
56 391    10 34 43 106 146
56    10 34 43 73 106 146
2 13 337 391 429 636 795 1634 1744    10 34 38
337 1634    10 34 38 143
391 636 1634    10 34 38 99
13 795 1634    10 34 38 86
391 795    10 34 38 84 240
391 636    10 34 38 64 66 99
13 391    10 34 38 62
